Customer_ID,Age,Gender,Category,Product_ID,Sales,Quantity,Discount,Profit,Date,Region,Payment_Method
9417.0,Unknown,,Toys,880454,823.58,-2,0.9,3805.31,2025-04-14,East,Card
55364.0,32,Female,Electronics,879393,8587.68,20,1.08,4699.75,2024-09-24,West,UPI
5023.0,21,Female,Clothing,117502,7432.23,24,1.16,4861.82,2024-06-23,North,
10945.0,27,,Clothing,641581,2527.68,28,0.87,4140.77,2023-07-23,East,UPI
5157.0,34,Male,Clothing,367207,8004.57,16,0.78,4180.04,2023-12-08,,
62381.0,36,Female,Electronics,965663,7926.92,11,0.31,4480.35,2024-05-07,West,Card
82295.0,,Female,Electronics,434768,4187.87,17,1.17,1529.31,2025-03-19,West,
,Unknown,Female,Groceries,481040,6803.26,16,-0.15,3125.89,2024-09-12,Central,UPI
89717.0,29,Male,Clothing,378237,7893.04,6,0.59,2833.52,2024-08-04,Unknown,Cash
96085.0,Unknown,Male,,211747,2616.98,0,0.34,2565.07,2024-04-05,West,UPI
46117.0,54,Female,Electronics,662510,5845.66,15,0.09,2044.35,2024-10-15,South,Card
2219.0,46,,Misc,389868,4953.56,-2,0.41,1245.43,2023-06-24,East,Card
81655.0,Unknown,Male,Misc,439930,1454.5,41,0.95,53.12,2024-11-16,North,UPI
,48,Female,Clothing,85972,9752.84,32,0.55,4778.15,2024-01-29,Unknown,Cash
72437.0,Unknown,,Groceries,343423,7625.76,39,0.57,2895.58,2024-03-03,North,
47311.0,43,Female,Electronics,395853,9025.48,27,0.87,4112.22,2023-09-02,North,Card
,Unknown,Female,Toys,184695,-173.81,18,0.9,794.04,2023-11-20,East,Cash
82706.0,Unknown,,Misc,973916,4820.64,37,0.67,1218.92,2025-04-16,Unknown,
77864.0,Unknown,,Clothing,924568,5188.0,37,0.16,4055.77,2023-10-31,East,UPI
12655.0,Unknown,Male,Groceries,664887,5915.19,21,0.12,1771.17,2023-06-12,South,UPI
48128.0,18,,Electronics,589468,9437.9,13,-0.09,860.87,2024-08-16,Unknown,
62822.0,48,Female,Toys,143224,1317.19,-1,0.96,3020.05,2023-11-30,Central,UPI
81614.0,Unknown,Female,Toys,769353,3545.55,44,-0.16,2399.82,2024-05-06,West,Cash
97003.0,35,Male,Electronics,529937,7674.78,42,0.11,4094.56,,Central,UPI
47927.0,Unknown,,Electronics,649354,6580.34,37,0.29,4614.71,2024-12-11,South,UPI
54142.0,Unknown,Female,Electronics,552315,9055.03,47,-0.07,3869.99,2025-04-24,South,Cash
9400.0,62,,Clothing,334364,5178.71,50,0.17,4891.17,2024-11-15,Central,Card
75584.0,Unknown,,Clothing,504351,9302.51,4,0.02,2765.09,2024-04-29,South,Cash
43389.0,25,Female,Electronics,92050,9031.52,-1,0.8,2111.85,2024-03-24,North,Card
62646.0,Unknown,Male,Electronics,297097,6837.6,43,0.42,4126.11,2024-06-19,East,
25219.0,Unknown,Female,Toys,526471,582.78,46,0.39,4855.1,2024-06-28,South,Cash
15073.0,62,Female,Clothing,905935,9196.56,45,0.26,4742.64,2024-02-01,South,UPI
92152.0,32,,Home Decor,588639,719.86,22,0.56,3020.81,2024-11-29,South,Cash
64216.0,48,Female,Toys,969573,2575.95,10,0.06,940.73,2023-12-08,North,UPI
69061.0,36,Male,Groceries,322427,714.46,6,0.65,3435.3,2023-10-16,West,
80470.0,Unknown,Female,Electronics,321217,6283.19,46,,1163.27,2023-12-04,West,Cash
35951.0,Unknown,Male,Home Decor,968230,3573.73,22,0.03,3305.8,2025-01-19,West,Cash
,34,Female,Home Decor,378438,4903.68,28,-0.05,4866.03,2024-09-26,West,UPI
21406.0,64,Female,Home Decor,39976,8407.53,27,0.67,4316.75,2024-03-10,North,UPI
93516.0,47,,Electronics,65931,5359.72,43,0.98,582.95,2025-01-25,Unknown,
50226.0,45,Female,Groceries,723892,4510.06,11,0.46,3995.67,2025-03-13,East,Card
91727.0,Unknown,,Home Decor,595228,6078.61,17,0.6,2682.71,2025-02-17,North,Card
53406.0,Unknown,,Misc,303005,7057.37,6,0.31,2529.19,2023-12-14,South,
87889.0,Unknown,Female,Misc,747171,593.13,37,0.39,4370.52,,West,Cash
65164.0,Unknown,,Clothing,339855,5306.32,12,1.09,4184.2,2024-06-12,East,UPI
90717.0,64,Male,Toys,742269,-9.38,50,-0.16,1507.17,2023-09-13,South,Card
53998.0,44,,Clothing,210680,1225.79,-4,-0.04,195.05,2024-09-01,Unknown,Cash
42012.0,18,,Electronics,198381,8899.1,12,0.49,1177.77,2024-01-22,South,UPI
37461.0,Unknown,,Misc,754555,7478.27,45,1.14,3893.78,2023-12-02,West,UPI
30585.0,55,Male,Toys,769823,5868.78,25,,4377.21,2024-03-23,West,UPI
69676.0,Unknown,,Home Decor,896785,5991.2,31,0.16,414.3,2025-02-26,South,UPI
67295.0,50,Female,Electronics,103162,-316.9,38,0.23,2547.85,2023-10-22,West,
,Unknown,Female,Toys,495515,1505.64,48,0.63,2943.07,2025-03-18,South,Card
25872.0,Unknown,Female,Electronics,222384,2275.35,45,-0.19,2790.1,2025-03-04,East,
67531.0,Unknown,Female,Toys,553763,2449.01,31,0.76,11.54,2024-05-20,East,Cash
6033.0,27,Female,Misc,427597,2507.57,21,0.34,384.97,2023-10-24,Central,Cash
43269.0,Unknown,Female,Toys,32478,516.49,34,0.51,4483.29,,West,Card
27336.0,Unknown,,Toys,285914,3374.72,16,0.09,4786.24,2023-11-02,North,Card
27553.0,Unknown,Female,Misc,777806,5646.85,19,1.04,991.34,2025-05-12,Central,UPI
35405.0,Unknown,Male,Groceries,211324,5290.85,23,0.68,4688.39,2023-05-23,North,Cash
28942.0,37,Male,Home Decor,234585,6145.05,3,0.51,651.12,2023-06-17,East,UPI
21153.0,Unknown,,Groceries,694080,5123.46,41,0.27,197.74,2023-11-04,Central,Cash
50274.0,Unknown,Male,Misc,774892,8439.15,36,-0.2,3911.67,2024-12-01,West,
45237.0,Unknown,,Misc,728781,9540.03,5,0.07,1947.3,2023-05-21,Unknown,Cash
85865.0,19,,Toys,872937,3993.72,40,0.89,799.29,2023-12-13,,UPI
67175.0,58,Female,Groceries,293392,4240.74,9,0.49,-81.99,2024-05-04,Central,UPI
73650.0,45,Female,Toys,825815,4075.09,35,0.66,6.02,2023-07-31,Unknown,UPI
25491.0,20,Male,Electronics,993322,6692.87,37,0.84,1165.86,2024-03-07,Central,Cash
63157.0,60,,Home Decor,891275,6512.69,32,0.66,817.45,2024-10-15,North,UPI
,Unknown,Female,,374319,550.36,-3,0.36,3974.98,2024-03-25,North,Cash
67341.0,63,Male,,983232,7603.02,34,-0.13,4872.62,2025-02-04,East,
71002.0,61,,Misc,331471,,48,-0.08,403.23,2025-03-30,East,UPI
17222.0,37,,Clothing,849355,-382.25,-5,0.75,353.63,2023-09-10,North,Card
47013.0,,,,196886,2015.52,20,0.72,4981.63,2023-11-14,Unknown,Cash
2678.0,40,Female,Misc,460682,9960.2,49,,327.46,2023-12-22,Central,
83927.0,64,,Clothing,653976,5499.11,5,0.86,2701.34,2024-10-03,West,Cash
70847.0,24,Male,Clothing,618479,3362.98,10,0.92,690.58,2023-09-30,South,
66686.0,52,Female,Misc,209182,8087.08,24,-0.19,1915.99,2024-02-24,West,UPI
47572.0,Unknown,,Toys,942267,1924.1,7,1.08,275.82,2023-11-24,East,
7592.0,57,Female,Clothing,150614,8361.1,46,0.99,4857.32,2024-12-14,East,
7163.0,Unknown,Male,Electronics,340095,5889.14,28,0.16,138.2,2024-09-28,Unknown,
22831.0,18,Male,Toys,678033,-138.24,32,0.0,4844.35,2025-02-19,South,Card
79630.0,Unknown,,Misc,251113,9535.5,-4,0.12,2340.69,2023-06-21,Central,Card
82305.0,Unknown,Female,Misc,351362,631.49,-1,0.16,3318.81,2023-08-17,North,
82119.0,Unknown,Male,Groceries,765281,4938.47,18,0.99,4293.14,2025-04-20,South,UPI
7923.0,Unknown,,Toys,158042,6976.08,14,0.06,399.66,2023-08-21,North,Cash
64597.0,Unknown,,Misc,237683,1054.8,13,0.08,3442.93,2024-09-18,North,UPI
59560.0,Unknown,Male,Misc,790938,6463.72,24,0.08,2070.31,2024-06-27,Unknown,Card
,24,,Toys,839492,3025.45,46,0.48,630.46,2025-02-01,West,Card
47404.0,60,,Home Decor,586750,4728.04,40,0.95,2654.68,2024-09-15,West,Card
71858.0,18,Female,Misc,359920,8573.6,32,0.45,22.6,2025-01-29,East,Card
19233.0,53,Female,Clothing,902267,7098.0,16,-0.11,2042.68,2023-07-24,,Cash
70947.0,21,Female,Toys,505163,8747.11,18,0.89,2464.29,2024-08-18,West,UPI
7900.0,Unknown,Female,Toys,884119,-95.18,16,0.3,-62.44,2023-12-25,East,
84970.0,Unknown,Female,Toys,798859,9398.01,33,-0.12,3473.01,2023-05-25,East,
61276.0,56,Male,Electronics,685723,5794.3,49,0.41,2204.7,2024-12-20,North,Card
99124.0,62,Male,Electronics,334741,3556.61,5,1.17,2601.29,2023-05-19,Unknown,Card
20084.0,59,,Clothing,892120,9253.97,29,-0.0,4147.79,2023-08-08,Unknown,Card
66509.0,33,Male,Home Decor,428332,-221.44,16,0.66,255.66,2023-07-24,West,Cash
32645.0,65,,Toys,247730,9766.44,34,0.98,653.27,2023-08-29,West,
49787.0,51,Female,Misc,350631,480.77,30,0.85,2164.05,2024-08-14,West,Card
72305.0,39,,Clothing,445188,5939.22,33,0.75,1984.6,2024-02-07,Central,Cash
57571.0,Unknown,Female,Home Decor,754210,4485.68,16,0.82,2483.0,2023-08-28,Central,Card
58950.0,Unknown,,Toys,640209,1206.25,15,1.05,2840.71,2023-06-25,Unknown,Card
40110.0,Unknown,,Toys,58702,6855.66,6,-0.16,2496.09,2024-05-29,West,UPI
19544.0,Unknown,,Electronics,146818,7776.77,0,0.19,560.38,2024-10-12,West,UPI
68721.0,Unknown,Male,Clothing,988173,9070.39,50,1.19,1881.06,2024-11-27,South,Card
5623.0,53,,Home Decor,755136,7661.31,5,-0.17,2647.95,2024-06-09,Central,Card
95357.0,56,Male,Groceries,818784,6985.37,26,0.51,3153.0,2023-08-03,South,Cash
45500.0,Unknown,Male,Electronics,286255,4365.08,40,-0.05,865.88,2024-07-04,East,UPI
69478.0,63,,Clothing,963701,-29.28,19,-0.14,1815.05,2024-06-03,West,Card
70010.0,Unknown,Male,Misc,183360,7980.38,3,0.53,1731.83,2024-12-05,East,UPI
57988.0,Unknown,,Toys,780705,6314.66,17,1.05,2902.23,2024-10-06,East,UPI
75305.0,Unknown,Male,Groceries,246891,1975.92,33,0.25,1210.58,2023-12-28,Unknown,
14897.0,27,,Toys,512896,9142.36,28,1.07,2163.02,2023-07-30,Unknown,
,Unknown,,Home Decor,385939,4946.17,36,-0.15,985.28,2024-01-06,,Card
5203.0,52,Male,Clothing,483958,4833.67,42,0.87,2089.13,2024-03-11,Unknown,Card
26230.0,41,Male,Clothing,50044,-308.6,44,0.63,4943.14,2024-02-10,West,
,28,Male,Groceries,618796,7083.68,43,0.24,4749.28,2024-04-03,South,
75475.0,28,Female,Misc,71277,5483.63,18,0.78,2218.87,2025-02-15,Central,
12472.0,Unknown,Female,Electronics,117060,801.76,1,0.35,4098.06,2024-04-04,East,Cash
83120.0,64,Male,Toys,652757,7318.29,-3,0.51,3322.31,2024-10-02,Central,UPI
31893.0,18,,Misc,721465,2951.92,29,1.2,1993.96,2023-11-15,South,Card
62577.0,Unknown,Female,Electronics,111275,3296.45,9,1.1,4817.99,2024-04-29,North,Cash
11836.0,Unknown,,Clothing,287741,519.3,0,-0.13,2037.94,2023-06-19,North,Cash
97216.0,39,,Groceries,437916,8313.34,18,0.91,97.55,2024-06-02,North,UPI
22998.0,Unknown,Male,Toys,915168,1488.18,1,0.94,4531.58,2023-06-13,North,
70956.0,Unknown,Male,Electronics,616915,7520.18,47,0.15,4863.35,2024-09-17,North,Card
32285.0,Unknown,Male,Toys,775479,1655.24,39,0.81,2844.06,2023-12-04,West,UPI
65601.0,Unknown,Male,Misc,892768,6503.12,4,1.17,1144.08,2024-12-31,Unknown,Card
80694.0,31,Female,Toys,874144,9979.27,-4,0.58,2235.08,2024-11-02,South,Card
6000.0,49,Male,Groceries,602645,2086.64,35,0.84,3420.35,2023-11-15,Unknown,Cash
6876.0,Unknown,,Electronics,849509,8074.66,41,0.62,-58.85,2024-09-24,Central,
3620.0,63,,Toys,761779,5627.55,-3,0.74,4650.85,2024-10-09,Unknown,Cash
20698.0,Unknown,,Toys,603259,4087.98,42,1.17,3811.09,2024-05-18,Central,
65171.0,,Female,Misc,286751,7466.92,-5,0.61,2987.36,2023-10-14,North,Card
25711.0,51,,Toys,296251,9082.25,28,0.72,589.92,2024-12-30,West,UPI
,61,Female,Home Decor,615327,9169.02,21,0.13,4549.47,2025-05-03,South,
57202.0,61,,Misc,208235,2598.59,-3,0.24,883.9,2024-05-04,East,
,56,Female,Toys,607722,8106.25,-1,1.02,2302.37,2024-11-12,Unknown,Cash
61412.0,53,,Electronics,837716,4099.08,28,0.05,3686.45,2024-02-25,East,Cash
84268.0,43,Female,Home Decor,343519,9399.95,33,0.15,657.55,2023-07-17,South,Card
78805.0,,Female,Toys,81425,7711.5,16,0.13,3443.04,2023-11-30,East,
30144.0,35,Female,Electronics,745647,5164.38,9,-0.0,1611.53,2023-11-15,South,
45847.0,Unknown,,Home Decor,390684,5648.49,8,0.13,729.56,2024-03-01,Unknown,Cash
91125.0,31,Female,Groceries,864567,9483.74,-3,0.36,3511.82,2023-11-17,South,UPI
72624.0,19,Female,Groceries,285431,7763.32,47,0.4,1459.95,2025-03-14,North,UPI
76931.0,Unknown,Male,Clothing,524184,3969.99,24,0.27,3294.32,2024-01-20,East,
,Unknown,Male,Electronics,233915,4920.0,47,-0.0,2636.23,2024-02-13,Unknown,UPI
33788.0,Unknown,,Clothing,201940,5268.74,31,-0.13,3396.78,2024-12-12,North,Cash
89996.0,41,Male,Misc,471016,7535.64,7,-0.08,1042.02,2023-12-06,West,Card
12942.0,Unknown,,Groceries,177741,1762.65,24,0.14,806.12,2024-04-12,North,
35027.0,Unknown,,Home Decor,141147,8688.05,34,0.54,2842.78,2024-12-11,Central,
32455.0,Unknown,Male,Groceries,161857,6005.25,6,0.52,4910.04,2023-09-21,Central,
61661.0,46,,Electronics,490441,804.74,-1,0.27,435.99,2023-08-21,Unknown,
21196.0,32,,Clothing,564960,6143.59,9,0.93,1599.19,2023-09-11,,UPI
45087.0,Unknown,Male,Groceries,64869,6275.56,28,-0.2,3153.98,2024-10-25,South,
79182.0,Unknown,Female,Misc,358907,3618.93,25,0.47,984.13,,Unknown,
67306.0,Unknown,Male,Clothing,868808,7503.04,7,0.78,4301.18,2025-04-02,East,
33970.0,Unknown,Male,Misc,460517,8808.12,-4,0.74,246.13,2024-11-16,North,Card
77227.0,64,Female,Groceries,651537,9754.39,19,-0.19,3948.93,2024-01-04,,UPI
,49,Female,Clothing,518508,9878.22,37,0.57,201.19,2024-05-05,West,Cash
92035.0,22,,Misc,67884,1371.18,10,0.52,1291.88,2024-12-28,,UPI
15334.0,18,Female,Misc,857252,7130.96,-2,0.25,1683.02,2025-05-02,Central,Cash
78714.0,49,,Clothing,660819,9689.87,45,0.85,1951.25,2024-03-25,South,Card
19341.0,Unknown,Female,Electronics,930458,8137.31,44,0.59,3303.57,2024-03-11,,
18574.0,Unknown,,Electronics,349980,205.41,25,0.66,1244.54,2023-06-12,North,Cash
67810.0,32,Female,,932463,2276.31,0,0.51,4267.85,2023-06-28,North,Cash
75221.0,Unknown,,Groceries,988970,1067.92,20,1.02,4298.1,,Unknown,UPI
19669.0,50,,Misc,808804,2844.59,32,0.23,4914.34,2024-05-28,North,UPI
72508.0,Unknown,,Clothing,668560,9400.22,41,0.33,1601.83,2024-01-09,South,
88554.0,36,Female,Toys,618371,458.74,47,0.85,4836.18,2025-01-12,South,Card
44754.0,Unknown,Female,Home Decor,832502,4111.56,41,0.73,294.89,2025-04-19,Unknown,
97714.0,22,Female,Home Decor,690763,-232.98,6,0.36,3537.65,2025-04-15,East,UPI
5145.0,Unknown,Female,Toys,769079,9382.45,1,0.51,2090.48,2025-01-07,Unknown,Card
23924.0,42,Female,Groceries,336631,4351.59,36,0.98,1412.29,2024-08-06,North,UPI
63919.0,31,,,456070,8439.37,4,1.05,4550.26,2023-05-17,South,Cash
37091.0,47,Female,Clothing,499669,5717.86,5,0.86,2432.47,2024-08-05,Unknown,Cash
96922.0,Unknown,Male,Misc,365506,3463.08,22,0.84,4514.79,2025-04-25,Unknown,
91384.0,43,Male,Toys,845131,1886.74,28,0.59,628.67,2025-04-27,East,Card
79071.0,28,Male,Misc,830408,2202.9,29,0.99,3342.32,2023-07-25,Central,Cash
35403.0,24,Female,Toys,919120,1920.7,6,-0.09,1447.44,2024-09-29,East,Cash
7756.0,Unknown,Female,Misc,632019,8097.62,-2,0.51,477.63,2023-09-12,Unknown,Cash
55100.0,Unknown,Female,Toys,667815,9920.63,0,0.51,446.1,2024-03-06,Unknown,Cash
93231.0,Unknown,,Groceries,823358,7615.99,32,-0.0,4489.69,2023-08-07,East,
98110.0,Unknown,,Clothing,557382,1880.64,-2,-0.11,3502.52,2024-08-29,Central,Card
5190.0,36,Female,Clothing,509941,813.51,43,1.04,1504.96,2023-11-07,North,
52424.0,31,Female,Home Decor,372998,3848.67,37,0.67,4423.03,,East,
59795.0,Unknown,Female,Toys,83748,9710.8,17,0.12,1109.57,2024-07-19,North,Cash
69568.0,Unknown,,Toys,292625,9154.93,9,0.49,528.16,2023-07-31,East,UPI
32037.0,Unknown,Female,Clothing,679403,8396.05,45,0.31,3599.7,2024-02-26,Unknown,Cash
61715.0,Unknown,Female,Electronics,605238,1739.25,23,-0.12,4104.3,,East,UPI
6782.0,52,Male,Home Decor,954870,7380.92,27,0.13,2073.08,2024-01-02,West,UPI
30748.0,22,Male,Electronics,234906,4007.97,44,1.07,1853.9,2023-07-30,Central,Cash
82061.0,64,,Clothing,35803,7395.46,35,1.16,1407.69,2024-07-11,West,UPI
26962.0,65,,Clothing,310100,2712.14,8,0.86,4823.8,2025-01-15,Central,
,Unknown,,,317224,6133.39,8,1.16,3772.05,2025-03-20,East,UPI
51539.0,Unknown,,Misc,565826,4195.18,44,0.8,2197.71,2024-02-28,,
94694.0,Unknown,Male,Home Decor,67201,920.62,40,1.17,1061.46,2024-09-10,Central,
,Unknown,Male,Toys,267898,5599.48,11,1.18,4715.2,2025-02-14,North,Cash
65624.0,58,Male,Electronics,876369,5199.64,12,1.14,1417.21,2025-04-28,Central,UPI
95924.0,,,,792258,-316.3,47,-0.13,3662.3,2024-01-01,Central,UPI
55476.0,Unknown,,Misc,288889,1673.46,3,0.35,4793.62,2023-06-29,East,UPI
61057.0,Unknown,Male,Clothing,793894,6946.02,10,0.26,2302.6,2023-06-29,South,
13834.0,26,Male,Clothing,376341,365.85,35,-0.01,4485.06,2024-01-12,,UPI
23853.0,30,,Clothing,673292,6598.12,48,0.49,2531.24,2024-06-14,Unknown,Card
20188.0,Unknown,Male,Misc,530757,3228.06,47,0.77,3234.19,2024-08-28,Unknown,
26388.0,28,Female,Clothing,594122,6662.58,36,0.08,2840.94,2025-01-28,North,
60922.0,Unknown,Female,Toys,741302,9086.94,41,-0.01,4442.79,2024-03-22,West,UPI
30643.0,Unknown,,Clothing,869106,4699.72,29,0.83,3583.41,2024-01-31,Unknown,Card
76134.0,Unknown,Male,Home Decor,60954,3712.17,37,0.95,411.46,2024-04-17,North,
19188.0,Unknown,Female,Toys,125430,8274.88,29,1.09,3827.51,2023-05-22,North,
21726.0,Unknown,Male,Home Decor,806235,9573.61,1,0.0,171.35,2024-07-17,West,
5761.0,57,Female,,694059,4023.91,27,0.09,1880.39,2023-11-26,North,
28420.0,Unknown,Male,Groceries,50735,9891.76,13,0.04,3402.35,2024-03-11,West,
84549.0,26,,Toys,884730,4022.21,21,1.19,760.17,2024-07-26,Central,UPI
8240.0,Unknown,,Misc,79873,2932.27,10,0.93,4157.03,2024-02-26,Unknown,Card
62176.0,Unknown,Male,Toys,138137,7001.41,2,0.35,3032.24,2023-12-12,Unknown,Card
49885.0,Unknown,,Home Decor,896448,3847.61,5,0.61,1741.47,2024-10-17,West,Cash
4054.0,Unknown,Male,Groceries,514040,7174.28,36,0.04,1415.8,2023-12-13,South,Cash
96203.0,Unknown,Female,Clothing,398970,925.47,22,0.57,2267.85,2024-08-22,South,
85145.0,Unknown,,Groceries,792828,4714.54,3,0.16,-38.55,2025-03-12,West,UPI
48614.0,45,Female,Groceries,225919,4436.7,4,1.11,3524.06,2024-01-14,,
95656.0,30,,Home Decor,448221,9.08,1,0.79,2882.9,2025-04-18,North,
63443.0,63,Female,Groceries,809237,9706.96,33,0.59,347.37,2024-03-04,West,UPI
8419.0,Unknown,,Toys,927557,3480.99,36,0.81,2278.49,2024-12-14,South,Card
18596.0,Unknown,,Clothing,792234,9001.9,10,0.54,1733.74,2024-11-10,West,UPI
,36,Female,Electronics,501659,8819.91,22,1.03,3937.51,2025-04-17,Unknown,UPI
56876.0,28,Female,Home Decor,958797,3535.81,21,0.61,229.87,2024-07-28,Central,Card
6320.0,58,Male,Toys,346298,1993.81,37,0.0,3258.75,2025-02-14,East,Card
62867.0,,Female,Clothing,11857,591.86,44,0.37,54.51,2024-05-12,Central,Card
75007.0,25,Male,Clothing,410544,5382.3,44,0.19,949.34,2024-05-09,North,UPI
5858.0,52,Male,Toys,479234,8730.59,-2,0.78,402.17,2024-02-20,North,Card
23564.0,27,,Toys,473648,6846.73,38,0.71,231.3,2024-02-26,North,Card
81658.0,Unknown,Female,Toys,426942,8993.45,30,0.09,4778.38,2024-04-12,South,
69534.0,26,,Groceries,115684,2217.28,6,-0.13,905.58,2025-04-24,Central,
6351.0,Unknown,Male,Home Decor,635110,2666.41,38,0.32,3046.18,2025-03-27,South,
61408.0,Unknown,Female,Electronics,80983,5177.33,26,0.16,3432.24,2024-12-28,Unknown,Cash
73629.0,44,Female,Clothing,583162,2692.96,25,0.03,-26.26,2023-07-06,West,
12240.0,Unknown,Female,Clothing,203304,750.58,-4,0.81,4988.61,2023-09-17,East,Card
22085.0,Unknown,Female,Toys,524120,5648.17,50,0.24,4572.85,2023-11-23,West,
97384.0,37,Male,Electronics,491218,7779.98,8,-0.06,517.33,2023-12-28,South,Cash
88328.0,Unknown,,Clothing,945140,-321.73,47,-0.08,1059.43,2023-05-29,South,UPI
11467.0,22,Male,Home Decor,860013,6088.92,20,-0.12,3465.59,2023-06-20,East,UPI
53333.0,,Female,Home Decor,719641,8853.08,39,0.06,3646.42,2023-07-18,West,Card
4298.0,45,Female,,921634,5209.95,38,0.47,493.24,2024-12-22,North,UPI
41292.0,29,Male,Toys,600815,6397.16,6,0.12,1430.79,,North,Card
94679.0,47,,Misc,171689,7453.14,-5,0.47,2945.5,2024-01-25,West,Cash
77474.0,43,Female,Toys,26315,1009.61,30,0.45,2988.29,2023-08-27,Central,Cash
6077.0,,Female,Electronics,726270,8326.38,19,-0.0,1698.24,2023-10-01,Central,
17291.0,Unknown,,Electronics,698749,7835.56,20,,1977.77,2024-09-02,West,Card
74641.0,36,,Misc,405858,6676.09,1,-0.17,914.63,2023-06-05,East,
85997.0,Unknown,Male,Misc,15287,1392.98,49,-0.15,4616.16,2025-03-31,Central,
77805.0,Unknown,Female,Electronics,273208,7206.32,38,0.3,1025.92,2023-12-30,South,
22482.0,Unknown,Female,Misc,632082,5377.3,37,0.67,2307.2,2023-06-04,West,Card
55830.0,Unknown,Female,Misc,483345,-312.84,1,0.31,1780.73,,East,Cash
45095.0,50,Male,Groceries,265476,3965.7,49,0.7,369.87,2023-07-24,South,UPI
7878.0,Unknown,,Home Decor,386393,2502.58,27,0.64,3902.77,2024-02-17,Unknown,UPI
5748.0,49,,Home Decor,526925,140.11,1,0.53,1706.07,2023-06-04,Central,Card
31207.0,Unknown,,Misc,35207,6775.2,-2,0.49,4932.82,2024-05-24,North,Cash
82877.0,24,Male,Clothing,930695,5866.93,27,0.5,4075.63,2024-04-14,Central,UPI
74831.0,40,Male,Electronics,111246,9482.02,18,0.3,427.61,2023-09-21,West,Cash
9633.0,36,,Toys,221873,3796.18,4,0.66,696.74,2024-08-19,Unknown,UPI
48476.0,Unknown,,Clothing,666035,1333.09,17,0.01,598.48,2024-11-23,East,Card
50788.0,38,Male,Toys,376368,9585.57,21,-0.0,4277.72,2025-02-03,Central,
72631.0,36,,Electronics,614018,2672.19,45,0.66,1132.54,2023-12-11,South,UPI
27012.0,Unknown,Male,Clothing,398207,3537.31,45,0.43,1637.68,2023-09-25,Central,UPI
41503.0,65,Male,Clothing,548591,4129.89,22,0.98,4554.52,2023-06-03,East,UPI
27967.0,34,,Home Decor,167666,-418.79,33,1.09,2236.41,2023-07-31,Unknown,Card
37546.0,54,,Groceries,374822,5970.79,24,0.6,1404.82,2023-09-07,Unknown,Card
60050.0,Unknown,,Toys,689720,-311.77,6,0.49,3687.89,2024-12-15,Central,Cash
14161.0,60,Male,Misc,653052,6215.42,36,,3679.83,2023-08-08,Central,Cash
87993.0,Unknown,Male,Misc,224730,6996.91,12,0.77,1021.16,2024-05-06,Central,Card
16507.0,Unknown,,Toys,119653,6204.06,50,0.05,1128.74,2023-08-30,Central,Card
28235.0,Unknown,Male,Toys,874577,7675.8,0,0.8,1068.23,2025-01-08,,UPI
42315.0,Unknown,Male,Misc,320179,7662.51,27,0.53,4805.95,2023-10-07,North,Card
86584.0,Unknown,Female,Electronics,44035,4270.68,20,1.18,4219.74,2023-06-17,North,Cash
15211.0,44,,Toys,57164,3131.6,42,1.15,4716.08,2024-08-17,East,UPI
26391.0,45,Female,Home Decor,659871,4535.44,17,0.95,3965.65,2024-01-04,South,
78312.0,Unknown,,Toys,693683,198.69,41,0.3,2273.38,2023-11-04,West,UPI
47295.0,Unknown,Male,Clothing,105895,2456.72,-3,0.27,432.31,2023-11-30,,
93282.0,22,Male,Electronics,394050,7839.04,4,1.19,132.65,2023-09-28,Unknown,Cash
80544.0,Unknown,,Clothing,206737,4254.13,4,1.15,844.21,2023-10-08,North,Cash
20294.0,Unknown,Male,Home Decor,318293,8377.79,25,,4840.24,2023-06-03,South,
65540.0,64,Male,Home Decor,67764,8405.72,4,1.17,2457.71,2024-06-21,Unknown,Card
99097.0,Unknown,,Electronics,869661,3516.16,48,0.81,2977.01,2025-05-02,South,
35053.0,Unknown,Male,Electronics,517609,-112.07,33,-0.05,1492.66,,Central,UPI
51224.0,Unknown,,Clothing,775924,2029.54,-3,0.12,3654.27,2024-01-01,South,Cash
72823.0,26,Male,Misc,554111,505.58,-2,0.0,4108.26,2025-03-17,East,Card
13769.0,Unknown,Female,Toys,674305,9757.97,10,0.4,2171.79,2023-07-20,Unknown,Card
56392.0,24,Male,Groceries,670279,7084.12,16,-0.2,950.1,2024-10-19,Unknown,
20909.0,Unknown,Female,Groceries,966765,2286.04,13,0.01,1189.02,2024-08-23,,Card
,Unknown,Male,Groceries,356439,1185.23,7,0.4,2102.57,2024-07-14,North,UPI
21287.0,46,Female,Electronics,955259,4968.76,5,0.98,1364.69,2024-10-05,West,UPI
57955.0,46,,Toys,935473,3818.7,26,-0.2,1168.37,2024-02-19,North,UPI
69009.0,Unknown,Female,Clothing,384119,2652.99,4,0.47,4066.16,2024-05-09,North,Card
67001.0,,Male,Electronics,787951,1695.58,1,0.4,3657.19,2024-05-03,Unknown,Card
93555.0,49,,Electronics,262929,4227.48,6,0.69,4241.64,2024-12-01,East,
29280.0,24,Male,Clothing,337870,2841.82,32,0.06,4505.23,2024-06-16,East,Card
59221.0,29,Female,Groceries,926761,3477.12,15,-0.11,912.04,2024-05-18,Central,
13170.0,44,Female,Clothing,56487,-337.46,41,0.72,4410.4,2023-10-26,West,Cash
